date,direction,visibility,arrows_code
202001201350,225,4900,011111111
202001201350,270,10400,11111111111111111111111
202001201350,315,7600,00000001111111111111
202001201520,0,3800,00000001111111111
202001201520,45,8900,01111111111111111111
202001201520,90,16700,0011111111111111111
202001201520,135,6800,11111111
202001201520,180,5900,011111111111111
202001201520,225,7900,111111111
202001201520,270,10400,11111111111111111111111
202001201520,315,3800,00000000011111111111
202001210720,0,3800,00000001111111111
202001210720,45,8900,01111111111111111111
202001210720,90,7800,0001011111111111111
202001210720,135,1900,00011111
202001210720,180,15800,111111111111111
202001210720,225,7900,111111111
202001210720,270,4600,00001111111111111111111
202001210720,315,3800,00000000011111111111
202001210950,0,19500,11111111111111111
202001210950,45,30700,11111111111111111111
202001210950,90,28100,1001111111111111111
202001210950,135,4200,01111111
202001210950,180,15800,111111111111111
202001210950,225,7900,111111111
202001210950,270,10400,11111111111111111111111
202001210950,315,20900,11111111111111111111
202001211120,0,19500,11111111111111111
202001211120,45,30700,11111111111111111111
202001211120,90,28100,1111111111111111111
202001211120,135,6800,11111111
202001211120,180,15800,111111111111111
202001211120,225,7900,111111111
202001211120,270,10400,11111111111111111111111
202001211120,315,20900,11111111111111111111
202001211450,0,19500,11111111111111111
202001211450,45,8900,01111111111111111111
202001211450,90,28100,1111111111111111111
202001211450,135,6800,11111111
202001211450,180,15800,111111111111111
202001211450,225,7900,111111111
202001211450,270,10400,11111111111111111111111
202001211450,315,20900,11111111111111111111
202001221050,0,3800,00000001111111111
202001221050,45,1900,00011111111111111111
202001221050,90,675,0000000001111111111
202001221050,135,1900,00011111
202001221050,180,1700,000001111111111
202001221050,225,500,000000111
202001221050,270,2400,00000111111111111111111
202001221050,315,2000,00000000001111111111
202001221450,0,18000,01111111111111111
202001221450,45,8900,01111111111111111111
202001221450,90,7800,0001111111111111111
202001221450,135,6800,11111111
202001221450,180,15800,111111111111111
202001221450,225,7900,111111111
202001221450,270,10400,11111111111111111111111
202001221450,315,20900,11111111111111111111
202001231120,0,19500,11111111111111111
202001231120,45,30700,11111111111111111111
202001231120,90,28100,1111111111111111111
202001231120,135,6800,11111111
202001231120,180,15800,111111111111111
202001231120,225,7900,111111111
202001231120,270,10400,11111111111111111111111
202001231120,315,20900,11111111111111111111
202001231520,0,19500,11111111111111111
202001231520,45,30700,11111111111111111111
202001231520,90,28100,1111111111111111111
202001231520,135,6800,11111111
202001231520,180,15800,111111111111111
202001231520,225,7900,111111111
202001231520,270,10400,11111111111111111111111
202001231520,315,20900,11111111111111111111
202001240820,0,19500,11111111111111111
202001240820,45,30700,11111111111111111111
202001240820,90,28100,1111111111111111111
202001240820,135,6800,11111111
202001240820,180,15800,111111111111111
202001240820,225,7900,111111111
202001240820,270,10400,11111111111111111111111
202001240820,315,20900,11111111111111111111
202001241050,0,19500,11111111111111111
202001241050,45,30700,11111111111111111111
202001241050,90,28100,1111111111111111111
202001241050,135,6800,11111111
202001241050,180,15800,111111111111111
202001241050,225,7900,111111111
202001241050,270,10400,11111111111111111111111
202001241050,315,20900,11111111111111111111
202001241150,0,19500,11111111111111111
202001241150,45,30700,11111111111111111111
202001241150,90,28100,1111111111111111111
202001241150,135,6800,11111111
202001241150,180,15800,111111111111111
202001241150,225,7900,111111111
202001241150,270,10400,11111111111111111111111
202001241150,315,20900,11111111111111111111
202001241250,0,19500,11111111111111111
202001241250,45,30700,11111111111111111111
202001241250,90,28100,1111111111111111111
202001241250,135,6800,11111111
202001241250,180,15800,111111111111111
202001241250,225,7900,111111111
202001241250,270,10400,11111111111111111111111
202001241250,315,20900,11111111111111111111
202001241450,0,19500,11111111111111111
202001241450,45,30700,11111111111111111111
202001241450,90,28100,1111111111111111111
202001241450,135,6800,11111111
202001241450,180,15800,111111111111111
202001241450,225,7900,111111111
202001241450,270,10400,11111111111111111111111
202001241450,315,20900,11111111111111111111
202001251250,0,19500,11111111111111111
202001251250,45,30700,11111111111111111111
202001251250,90,28100,1111111111111111111
202001251250,135,6800,11111111
202001251250,180,15800,111111111111111
202001251250,225,7900,111111111
202001251250,270,10400,11111111111111111111111
202001251250,315,20900,11111111111111111111
202001260720,0,516,00000000000111111
202001260720,45,272,00000000000000011111
202001260720,90,130,0000000000000000111
202001260720,135,109,00000001
202001260720,180,260,000000000000111
202001260720,225,165,000000011
202001260720,270,310,00000000000001111111111
202001260720,315,177,00000000000000000111
202001261120,0,3800,00000001101111111
202001261120,45,1900,00011111111111111111
202001261120,90,2900,0000001011111111111
202001261120,135,1900,00011111
202001261120,180,1700,000001111111111
202001261120,225,500,000000111
202001261120,270,2400,00000111111111111111111
202001261120,315,2000,00000000001111111111
202001261520,0,3800,00000001111111111
202001261520,45,1900,00011111111111111111
202001261520,90,3300,0000011011111111111
202001261520,135,6800,11111111
202001261520,180,15800,111111111111111
202001261520,225,7900,111111111
202001261520,270,6500,00011111111111111111111
202001261520,315,3800,00000000011111111111
202001270720,0,19500,11111111111111111
202001270720,45,6300,00111111111111111111
202001270720,90,28100,1111111111111111111
202001270720,135,6800,11111111
202001270720,180,15800,111111111111111
202001270720,225,7900,111111111
202001270720,270,10400,11111111111111111111111
202001270720,315,17500,01111111111111111111
202001270820,0,19500,11111111111111111
202001270820,45,6300,00111111111111111111
202001270820,90,3300,0000011011111111111
202001270820,135,6800,11111111
202001270820,180,15800,111111111111111
202001270820,225,7900,111111111
202001270820,270,10400,11111111111111111111111
202001270820,315,20900,11111111111111111111
202001271420,0,19500,11111111111111111
202001271420,45,6300,00111111111111111111
202001271420,90,16700,0011011111111111111
202001271420,135,6800,11111111
202001271420,180,15800,111111111111111
202001271420,225,7900,111111111
202001271420,270,10400,11111111111111111111111
202001271420,315,20900,11111111111111111111
202001280920,0,3800,00000001111111111
202001280920,45,1900,00011111111111111111
202001280920,90,3300,0000011011111111111
202001280920,135,4200,01111111
202001280920,180,5500,001111111111111
202001280920,225,4900,011111111
202001280920,270,4600,00001111111111111111111
202001280920,315,3800,00000000011111111111
202001281520,0,18000,01111111111111111
202001281520,45,30700,11111111111111111111
202001281520,90,28100,1111111111111111111
202001281520,135,6800,11111111
202001281520,180,15800,111111111111111
202001281520,225,7900,111111111
202001281520,270,10400,11111111111111111111111
202001281520,315,20900,11111111111111111111
202001290850,0,19500,11111111111111111
202001290850,45,30700,11111111111111111111
202001290850,90,28100,1111111111111111111
202001290850,135,6800,11111111
202001290850,180,15800,111111111111111
202001290850,225,7900,111111111
202001290850,270,10400,11111111111111111111111
202001290850,315,13600,00111111111111111111
202001291050,0,19500,11111111111111111
202001291050,45,30700,11111111111111111111
202001291050,90,28100,1111111111111111111
202001291050,135,6800,11111111
202001291050,180,15800,111111111111111
202001291050,225,7900,111111111
202001291050,270,10400,11111111111111111111111
202001291050,315,13200,00011111111111111111
202001300720,0,19500,11000111111111111
202001300720,45,30700,11111111111111111111
202001300720,90,22600,0111111111111111111
202001300720,135,6800,11111111
202001300720,180,15800,111111111111111
202001300720,225,7900,111111111
202001300720,270,10400,11111111111111111111111
202001300720,315,10500,00000111111111111111
202001300820,0,19500,11111111111111111
202001300820,45,30700,11111111111111111111
202001300820,90,28100,1111111111111111111
202001300820,135,6800,11111111
202001300820,180,15800,111111111111111
202001300820,225,7900,111111111
202001300820,270,10400,11111111111111111111111
202001300820,315,13600,00111111111111111111
202001300850,0,19500,11111111111111111
202001300850,45,30700,11111111111111111111
202001300850,90,28100,1111111111111111111
202001300850,135,6800,11111111
202001300850,180,15800,111111111111111
202001300850,225,7900,111111111
202001300850,270,10400,11111111111111111111111
202001300850,315,20900,11111111111111111111
202001301050,0,19500,11111111111111111
202001301050,45,30700,11111111111111111111
202001301050,90,28100,1111111111111111111
202001301050,135,6800,11111111
202001301050,180,15800,111111111111111
202001301050,225,7900,111111111
202001301050,270,10400,11111111111111111111111
202001301050,315,13600,00111111111111111111
202001301520,0,19500,11000111111111111
202001301520,45,30700,11111111111111111111
202001301520,90,28100,1111111111111111111
202001301520,135,6800,11111111
202001301520,180,15800,111111111111111
202001301520,225,7900,111111111
202001301520,270,10400,11111111111111111111111
202001301520,315,7600,00000001111111111111
202001310850,0,8000,00000111111111111
202001310850,45,8900,01111111111111111111
202001310850,90,22600,0111111111111111111
202001310850,135,6800,11111111
202001310850,180,5900,011111111111111
202001310850,225,4500,001111111
202001310850,270,6500,00011111111111111111111
202001310850,315,7600,00000001011111111111
202001310920,0,8000,00000111111111111
202001310920,45,8900,01111111111111111111
202001310920,90,22600,0111111111111111111
202001310920,135,6800,11111111
202001310920,180,15800,111111111111111
202001310920,225,4900,011111111
202001310920,270,9000,01111111111111111111111
202001310920,315,7600,00000001011111111111
202001311020,0,8000,00000111111111111
202001311020,45,8900,01111111111111111111
202001311020,90,16700,0011111111111111111
202001311020,135,6800,11111111
202001311020,180,15800,111111111111111
202001311020,225,7900,111111111
202001311020,270,10400,11111111111111111111111
202001311020,315,10500,00000111111111111111
202001311120,0,19500,10000111111111111
202001311120,45,30700,11111111111111111111
202001311120,90,28100,1111111111111111111
202001311120,135,6800,11111111
202001311120,180,15800,111111111111111
202001311120,225,7900,111111111
202001311120,270,10400,11111111111111111111111
202001311120,315,8900,00000011111111111111
202001220920,0,460,00000000000011111
202001220920,45,548,00000000001011111111
